Address,beforeDOTA,afterDOTA,status
12HN4tNNghy9yMrT1xsVcenBrmHuFRUP54M5QDSw45Kk9h3H,0.0,1.08,New
13afFKev2ug7nSEuj7BDRnGiNi8WhnmnVvk1nHTm7dDrKEjK,0.0,1.02,New
1ByTk4xeGDfcTnr1ZEUBBY7kNJpKSSzgiNzK74wc8d9SEGi,1.01,29.59,Old
1RSyeVv1vAt3GFzRSFf2oG8K99nj1zmVLGxXeB24EM3yetZ,0.0,1.01,New
11zcCch7HhrmBfciRQKXC55kdS6yLRpcubg7MXVmVdU8jBd,5.59,1.3,Old
12dqQYTHNZG3XLgHt8x2Yw1ZDi5ZWyB1X2wATjfLs2pc6q4G,0.0,2.63,New
16kxrYC7gqm1YHyEkv8iexmkF3Gyr6gR4ye8jTE2gt29ofee,0.0,1.01,New
13Touwz2kEBPr6Fk3zve9gT9FBHKhfdi1Rd473QPTTKWZqbc,0.0,1.01,New
1xz766MyaNMuu8FvkGLjFSTHVhHgBxnztpyHy28fYvAdNCq,0.0,5.51,New
15KJ3shbJ2cNeRvP5awAPsoScfhEK8FszTgdXjwQoKckQEe2,0.0,1.0,New
1WZAmrTS8dWN3bP3ubHCEr4eGLcqRcoetdBU3MfcT3Y1Hk8,0.0,1.0,New
16PgebwvCdLWmMzHvpSGHu3NEbGB5QQEBKtHRNLWMewcLS86,0.0,1.01,New
15kWm3DDvmzXVLCyQJSxnqf7zGvSmK4gvfkji383qkU4DYQo,0.0,2.11,New
1Gz7HbxBsXeeEP5F9rS9TPS5VGLszKjWWYDPQ9o4nmFnpXa,0.0,1.0,New
1BrFQdnEXLBVYSYMVUnEBTh7tvRfgbZQjHwSyrBhqU3FNHm,0.0,0.0,Old
15fU7iExJMmsDDHTKUwXdR99rqxgb4McQQgza5FoiLJAep6t,0.0,11.01,New
16i9io8rCEVuMxNNKBYYG4Lbmcejk6DtbtotLBtMTg1nLiCw,0.0,2.46,New
14QVGR89k7ZkdaTQ8KuWTPzXkRabSsQYnRyThG9GqwtwrzXS,0.0,3.94,New
16D4muAL8r6Co3XoesDZVaPSCNAx2sKKL2g29VGBq8oX7G71,0.0,58.64,New
1Kgg6DFmChLpcHJecVf4XLwmkk2WYaSsrbajuT1RfkAv6np,6.38,10.31,Old
16VaxkERD3WXXTY1bStPVEYe7SAMLgP9WvCN96j4y6gjCP4h,0.0,1.01,New
1Gx45Po1gvA135x2FuaY1xTCr4TgWRJM5sEBm9PCxdv2ovv,0.0,5.32,New
15GAyybTQnnJWMFL9M1hKzmiLhkqH2EqWky2NL2X3jAbR68M,0.0,1.86,New
1658LvsALTSdXo4SGG5s158QLLbUzEmomU83VDQch4rqk5kK,0.0,1.55,New
1Er2vYA74ptBjAiyrUqXmojPrL6WZJAUD7yP8StUfaeSNaE,0.0,15.68,New
16SHaYLSriBtQhzQWGDdqjKP5myrEL8WYmLykWkwpsWmAJq4,0.0,1.01,New
12xCCgJ4EaFqhNiHydF4KRJmY1nxuUKWEtojoy1uEySRvzcz,0.0,1.0,New
16MBYr5nre4trp614acjsATG9CoKUgDEf2iwgGmGT2HDa4ZS,10.1,1.0,Old
13dcjDf834apX6tLaetdT8SrfSRtU6Z7BRW97P8un83CUqzm,0.0,1.02,New
14kwRq6Ume2Ptn2361wFpnbGMJh6kWhRsYkXecFmjCd9kpWf,1.02,1.01,Old
16cMRso9d8FYJtdEakX1UbZ2edkFQfvap87am8Eze1tATS7T,0.0,3.57,New
1568PyTeFDTLGMXb5HgB3vbg9K6FejRjQCvyw8XjTXzRGjjY,1.68,1.49,Old
14DYEKaNpreKM2ti78SLjkSGT96XUVcTykKEkdHSCnvvbSh4,10.0,1.06,Old
12mP4sjCfKbDyMRAEyLpkeHeoYtS5USY4x34n9NMwQrcEyoh,226.24,103.93,Old
12pJz6CDZy9HazmFmyedzfLtfoxxsu5DD1eJHSYnUJmpfkyS,0.0,1.02,New
1sT8NYmQmBRMxLekTeXx17Tk1iuqGyNXR8wYoxYQAZyni5D,10.0,1.02,Old
14W15CzJRyk4TchaSAQYJbDoRmb3Sr5dfv2e7GGkFsY94Rof,0.0,1.01,New
16iTpnYGc3S5qq1gFQdzxCDmhCienZyAsf4AwDg6CDEsJQ1Q,0.0,3.0,New
138ULtYrBNMnNS8Bv8XvaqtbAmwQbwjD842G4txERgguvm9m,0.0,1.01,New
148xjvaNAbrDChppSUKfbkERaNgmvJSbar7L832dapKs6Yxw,0.0,1.02,New
1Ne6RWznseV2VbYgNfxRinpwLZFYSJi6AT9fDq57dZgc9Nz,0.0,1.01,New
14xCcab5MtpSG8fJ7bc36QNxwEC98ngBbc5CDTp3nM4pnh8N,10.0,1.02,Old
15N2NhTXg5e7UyC8aTeXfht9k3AQHu67jg816cSSgRnQqeFa,0.0,1.01,New
163Ate7C5ZRGTu3ABdby6tiUauYNPqua5zUKaAAqTFQ8pcyE,0.0,1.22,New
1BnC9bQLvdvNp11pLqRXFRb3y5cG4f8bHj3ok5GyTGoD19n,10.0,1.02,Old
15VfZQn6JdgwAqxKEna6Qxj7kfH8ShBz8uuHnf3JWBiHxqxq,0.0,11.44,New
1n6FzEGJcDUVmf18N4kdDfvS57JJ683am7xXJkLXPaQ6L4G,0.0,3.79,New
13iRtzm12dJV1djBSyD9VguU1YEv8PcjbLFHWuV52by5aKxM,0.0,1.59,New
15FXiwmnjiVtDut3tU12ZULAEVGLtVGFDjXwSZt1xNweupEy,0.0,0.0,Old
1eFdyzxt3PEsVLskxJ4GFcZZChHkjJiUTcANhijzgbMD1HC,0.0,1.02,New
1bBMp5XtHgHcnyndUTZ3gScnuFEbqtYnvBw1DeHAay8DLdT,0.0,0.0,Old
1vciwwCDZvE1UVNQQZ5ZeG2TnyNpid9nL4txwBU9GFu3JCo,0.0,1.02,New
13YDW5JVaeg9eDUaeprKQugyeiKpMvwHjTWygjMKgKF82JVh,0.0,1.02,New
12WP63QtQuqGLDu9HHNbF4FFUuW9umWdNikAiwMLEh92X1L6,0.0,0.0,Old
14KWXGb85RyyxrUWG6dSxR6Cd3MrAiB4rSwSWfQMwWK9AXSn,0.0,1.01,New
14gEBcV9rZQCiuPNeooarj2sHH7BDL19zzjzFzVovJJGUPnS,0.0,1.01,New
14rWouzWwDVWtyS1Duc2EPuk8omMJagojWj6gd6n3AGcMqmV,0.0,1.02,New
15ARFY3gnpWa86AKQBD76GMhy1mSEkVZmcJAgiErRaWd4DMW,0.0,1.09,New
14HYf4cG6cy7UeKNtXLUkyMw5fY6FXxYCbz4JqeanJqaVDQ,0.0,0.0,Old
134GjKEzubDozDRo4ph4KFpUv9ctnWPNeAHnPWhvYmd3MiUS,0.0,1.01,New
16FCbtvCxtd9pN3hTyKsUCDe3DBYHtwtCn2A2Ju25y6esXsg,0.0,1.53,New
14awR1iPkbK84cnYeBpzWwiXcms1GDzY8q9hoBqqLmcdoVfF,0.0,1.02,New
14x2kxPRYaZEH4Y7sDrUUd62xWhbEdAUfWmgq4V5uDDa82Fd,0.0,1.97,New
15oVtBztSuMtKab2WfktXJ6LGrhuSJoNjnmoTYKxdAPsMN5x,0.0,1.02,New
14XfiQSQPF8D1bm5XYTemVQ2E5CwYqmgfrxTM8tzXxkAkRwW,0.0,1.02,New
1yKxwWnq7HTweEiZ2z7jo74XYE9US1aTVBZtAqCu4ADZpzN,0.0,1.01,New
1482eEUvXhhyPoBajSSJetBQF82MeicHX6o6jKFidevYKNzU,81.28,68.47,Old
167NyfijSUHfFfXzR1PaVNuosq1ACMWbm9aZZDX55wPrtNer,0.0,1.04,New
14DXcGcUj16njoJbta8a3CrUjTmTHoe2F3YLmNHwNc3nowe7,0.0,1.01,New
1cQ4yi6YS8KcivQLosXW9oUZbwvqmiEQ89J3y4zn7QpXKaZ,0.0,24.81,New
15yqiLsqxCZ16JgM5HMf1uNrMSr19oR31kGkvHrwx7R6dQBt,0.0,1.69,New
12gFLeUith1mq13uE2YeEY613jSa2L36BTUaCajfbt5Bu5mr,0.0,3.67,New
1EaP8CsPtcYHhgYyX4zTgGDowrtXeNzk4F34WiDcvGyyXN8,0.0,10.35,New
121DyWm9JPrsxJPiZ9dztC3BPMFr3AKhLH2fr7suC59kwUqi,0.0,1.98,New
14VAF59fmzhGWjUW7ZvQdCidtvnZtRbjLUunVydSQSCkbneg,0.0,1.0,New
13E3tdgpGo4EAArAK23K67pGmUP9MbUipPQhvxU2PqUFhJBz,0.0,1.02,New
13jUfTbf8qjwoarkTa1vNUGANyhLsV85dUkqaidH2vuZjj4A,0.0,1.01,New
165nc46k8CoiXPYRGtLTUmXo3rFyEXwCixmjNQzd7UNuu1Q2,0.0,1.01,New
12BPoafzozYLsa4Jv6hKHzDuFrPVrLF7yWBCcAWmC5FP9odA,0.0,1.01,New
12rfZKEmzZBJRZ1VjsXrz1DoSGkamGGMwimfefaTyVqJAraU,0.0,1.02,New
13R3KNW95s5ysaNN9fpGgHqjt6HKsp2xBLg5Ug1ZtQXAQqc2,0.0,3.54,New
12Mxz735m4NymXnbhHDWHCDyjBGap31ZZfV9HRKw6AgSauWp,0.0,1.01,New
15kvbhbhPhKUHHReUb9v4cPAsysc4Levc1iFNigzHmuvEXJ6,0.0,1.01,New
16iD85GWTQvt1XUkZ2VrXE97t8oec65xQf9z2suNuBKJNafj,0.0,8.57,New
12HUBLEfQNMgmNex3KaP18NaMKeGND4sLndZZWBV4BKHwxqd,1.05,3.94,Old
12pPfeMjBBMNG4UK1ge5f4idZbCeFixMDPJVFaMc6Uno2WSe,0.0,1.01,New
13N8UMwBGXsnmGnY8PRZWKvZeCH8i8gSg7aQ6RWSHdtnE8rq,0.0,1.81,New
1Rj1yYzfXy4jRqgoFpvsxvuePQEgm2sKswNvRE9gEy7ncLh,0.0,1.02,New
167wSfRSRA9dRWS8zLzzU7enEhUGiMNWPNAnmugtG3TEp3vW,0.0,1.01,New
14GjPp7WtPHTUbUbYeGvvEbmtJuecLabSiysX1ar2kNQRDE,0.0,1.0,New
1UCnZ72Pk2SXSVdaXMMk8SZURqm4ipn6ziDW1ro2qVxpeix,0.0,1.0,New
12mwKCyYQMrEcGytGjC7XzxVKRnDwdsn6Ssaq51DbuEvKcGT,0.0,7.75,New
145STN4m9qPV7VPjBCRPFt4UeFSmgaqqTWRhBT24gmDkQcBP,0.0,1.01,New
14iE6XnrQpM5GoUnW5hZ3R3Uj33kqk3BnT2wXGGFF1oJSnNK,0.0,1.01,New
14b8NXSmgHu4TrBbVGvLgDwqgHoSjg5i7rGXPHWuWtLsHYsc,0.0,1.01,New
1bKNbgTPNiCxYEp3jUfMcqUYEmcUP5Yam6Mr1GgBwcgLZni,0.0,1.01,New
15otGBy2hxmUEuH2jXgJ4Y9EzRUB6Jaqxmacrwzc2gbySETY,0.0,11.15,New
136fMHPRpFMMip8mQYHg7ohSAFC3XgQ9oDTyiB26iTxzjJJj,0.0,1.28,New
1A9NpkgVZL2pHM5N3CLcVAhvqTWcczZoMGPbTcTg16RWZMq,0.0,3.56,New
12ZGLPedJSAUQ7K9yTpY3XJvfVCymWz48sxP4ctTyGvSGW5L,0.0,1.02,New
13Sp65ch3gYh69QiVhfhq5EZaineYkp1U3wPzWnuMMPG4MWa,0.0,1.01,New
14p9c9vcPactaSXn2qagThJE8HTrDtzpbUtY56SrK3iU5RMY,0.0,1.02,New
14z69QauDaQmdT6FouSfhiiobP7deMWpqwh1Fmd2AuGtsBZz,0.0,3.21,New
1441RSPGKQBt3Sue9ptJeZ4FPgGvjVJDhLFeSAZNYUryChHj,0.0,1.02,New
14JgdvyUKJoAGUuEK5FTpoZxzQKrvLnez8pHsorRFLfsNhpb,0.0,1.01,New
14rvvMwmcF2LEBKYw34KoB9ZyNVLf3geK6ZpuraH2Fkttj2a,0.0,0.0,Old
12KEtZdDLfdBpafCsuJYQRPVciq7aycYmMDHw37zjwr3z4GS,13.93,1.02,Old
12KADxL3hqB4gf931XifaBEtJ7qfpoUeCKGjTGCJYk85RC17,0.0,3.62,New
14PsE8U8zX8eZHsTJr4tf8SBKP8f9TXwhjhdJrnjKmCmBgns,0.0,1.61,New
15p7EfdhheihoPMG3SmjEyH61edJxWuc4BTfo4N38tknm2SA,0.0,1.01,New
12riq7mmCg7pQPzSjHbYbM6WH31SkZjhiB3gJH8h9VC3UBzg,0.0,1.0,New
14Ta1YkCifZS5wu31emWterYk2QVbUeZinnnhMNUib3x9agi,0.0,1.01,New
127CwAu2qf8vVy4cEQSUJm8NKpAn7wfBm2CLuYCeNpNf9dpY,0.0,5.83,New
13m66LqifvLkRerSLZotnimdDPC7rGheF3BkZbC9pZvTxghc,0.0,1.01,New
15KN313zm1ce7MiF5rU3heLUhZ6x6wiVk7MDHXYhB2fGrYPN,0.0,1.01,New
15zT1t4TbbX8shwSNYxWFQrYtNok1yYUgbfMK4vYW5ZhKTuu,0.0,1.01,New
165bz41DpPZHeLJ2zsekQKJ3ukHJxQmam7Js8VZaaodW4yMc,0.0,2.11,New
14gY11oN5MaGYXfArSCacSnAKWiR9VHW4YUshYd8HLQtoHtT,0.0,4.48,New
1bUT3dtUmNmqNZXW1LvKC4ZeMeL3xEr9yaxqBRUpAMtbfYU,0.0,17.32,New
15ktxKUv1cuDbhFpusHvoKSsyJsdraDzEZwJJWvNUkpQTgPZ,0.0,0.0,Old
13xRni9q1bg54QeCPKQVsev8uk4hUAG27oGZefvJbdQ6LHkK,0.0,1.0,New
14Vrx541mYrD1KxbCxAmZDJHHnxhUxTY8p15Bfrsmer6CAue,0.0,1.01,New
1EgZUbF5meDsGQw2TFqCgGoiwAoJkseJfnkhdWRQZT4gZUC,0.0,1.0,New
14DGR7tbgF52HWYqPRM7dRnNgJ1RFNw2K921ysL2eqhHy9cp,0.0,3.68,New
12WbM8KHXGpJRyoDFng3EAETBgd793zttNoBm31PQMiHEuB6,0.0,1.0,New
197EeYbvKqEKaw7y4wiFYdEzWPZdjJy4Ky2pgvMYMtRHZHF,0.0,1.02,New
13eF2teAQDMjACaRYZYVdUjtUVtdPMAXJWcpEEWQunjaPrfd,0.0,1.01,New
13aXyBDThsfPR9LfKGVzYgwb571ik7FooBaFjeQqUqaSNvJD,0.0,1.02,New
16ezmronnnS4bo612AFxav5dYtTwTPFSqvR4bgSL1tqnv8D4,0.0,1.01,New
14i7QBqRWEmiarBXVX45q9Ts3a8EraNApxiSCqm5fBQu5FpG,0.0,5.7,New
152vFn9tJ1a9Qtftn5UAiwXeUCRjTLPmACM4HG3e7emvbVzy,0.0,1.02,New
14dguWw8p82foXTgWnig7Nyvt5uM9gm2oWcz5CW5HKqCwrHg,0.0,1.01,New
12zQ3EZm7Rq6NUN9qs99X7sL5v4iht5yzPSrgmkexvajzDub,0.0,1.26,New
13jFRFPAaD4Bf1L7mRQjxps8fXYpNpJNzr8GuM95gGiAUwXj,0.0,1.0,New
143977XwE9qsJ1SehWEFubyoCH7hwV8AK3cNLF5pkiL3Z99M,0.0,2.7,New
15MgDtQ34pszDNxYS9ukBDgNFMPfcAmga9sBquizYaxbDzLs,0.0,3.79,New
1eJHmZ5aYqyDhxw4fTQLwP5vjcHQHZNbCtz5C3oF5wQKJtw,0.0,7.02,New
15ihL9P15aMWDrTprJCWN6J2VpBZfzaM9Gu22ETu7jtjQczB,0.0,1.02,New
1xugKiDUvhaNxLFw4RanN8uKC5WTFPBLW3dAZRzxV8EQNWR,0.0,1.0,New
157y6rDjUwvGecqTfSHzkfanhspcDRPrYB2YqKXgT541odHb,0.0,1.01,New
15YSFjgUYdoLBa57kKouU31cfwNW468LQYvdtLMnWfU3PaJF,2.45,47.79,Old
14rHXR5Ws5bkaKSYVYLjnfAdF9aZAWsJkaBybEmNd1cRJ1YF,0.0,1.0,New
123WfLJafwTbYqdeJvkFjWzrUaXv1xdxZFAA3vvofPkWwn82,0.0,1.01,New
13dtJcCUB5Hq7MnLwbhFgcUhDkU5tAZ1Bs47o3DH7xxvgZR6,0.0,2.52,New
12xWbGetEsWiruwZwGcocSHbCQqkXznrEsTq3wmCyPPaVvoF,0.0,2.09,New
13GpgAzU8eyMSvLrqzxiUA35xVodjV8UHhwK1a5Z9RqoMocy,10.0,1.02,Old
13jF9fBbNHDWZrzBnf48ewvjVetZUHtPhspVNP7L44uJCfCe,0.0,2.71,New
16XaqXQ3pQMGWhq16TZRzuYnxNim7RN1aaEJELh5BJVHMHvx,0.0,1.01,New
14BRS8dvGxjNK7yEYNaFp3xH7WRYikbeqeth8bQqFS8FKTwZ,0.0,1.15,New
1yD3L53mwK7ZkcgYkbFdw5KwhWaAgezV8N39zbHpCAJ8ZJd,0.0,1.76,New
14G1yaXovkoJX4Q3MuQrNbsEDkeUouRdGrmSPEGzaQkBB6xF,0.0,4.88,New
1n4LD39HR2yMXPCYubz7rKz2ji2CRMJVSQdyMebvB7wat1p,3.8,1.02,Old
14riJVP5hy6coNokZppRYncKX6Y9Hxh9GWYijbjXAGUcTgMz,3.59,1.01,Old
13zQZekS9QG2CqMEixWJGj14hDrjvPzu9vHng1U6ma4Cnrfq,10.0,1.06,Old
15Anm7P7kJTfuAEmBAvcCo6eD5oCwCgcKYGS5LGvhvP3seNU,0.0,0.0,Old
12TQ6B3YLLHoDdwy9dXiUoJkGHf8t3zUkGWkCxXUw9cBXAvk,0.0,1.01,New
1346r8NE89co6fzn1yvyqPicGvMojaCW7dvGjuMjfifz7bzi,0.0,1.01,New
1jo1hN5gM32U6CG8qPMPrck4YPmZJfJRs19D1pzDgNFaLLZ,0.0,6.77,New
1QymvkKbv2Qub6D2g33RL4zFP3exKbeDuSaqZkphENRwMk2,5.0,4.33,Old
13Dmq9RhGR8FpEavnVkDFrAWiQxb8vkgzeGgL7yZwcfSijV5,0.0,2.01,New
16dUaz8TiXJiG1y5Hb69YTuy4kSns31d6C1PqMr7HABC4dED,0.0,15.73,New
15XMjNGT5mMkN9smrH9oV7NvVoAhKLUSFPE5TVFYKugoqFWP,0.0,1.0,New
1h5esWGThGTTQauM4r8Y9QY4yVJ94m5YJoHvhC3z9ejYD4g,0.0,2.22,New
13zmFaYiNqQF4L7qbeHydZFa9RWzXA6QkdoCWCP95CZ4WGLW,0.0,1.01,New
139CuH2TqxepK9o9njMM16hFHVb7GVZR9tfewFUJaGUWDeer,0.0,1.48,New
13drscjF4BW6S81bSBFh8J5vAwkBSsmoFosvpPwoVUJ7jYWg,0.0,1.01,New
12YEmHXxUzvpdZAYEKSKA1tnwnwofpLQCN3vusGdmFmzZL6Z,0.0,2.89,New
15fZ8xRVWKkJyp9F4XxxcCdn7Zk7CeNS8WwBwdLSBJimvg4k,0.0,1.0,New
1TeCyvj1qoFPrunPivYScz7SrG7wfNAuQvFhHLuzmt3RRnV,0.0,8.36,New
16iMqHKjkbvavSyjmTtVM9yMCdoh16DJ5hmYAgJrzzQ9favo,0.0,1.0,New
12QNEhd1BbRm4Zu1ZFxM9F1nseWV78TjLeQJkdYuzvaLjGNR,0.0,14.26,New
16MNd2VwQE5MiK2XqfRqikfHSZgXo755FHa4uD7xeRdjh9So,0.0,1.01,New
13WSozAvo7WHFrK2f8i7m9T1QnMGUszgMo1uFvTTNsbRyfUr,0.0,1.0,New
14j78x2HiSB9vJufxN47eAatxpmrNZi7E48EyVEhvuhJaZU9,0.0,1.0,New
1rsUR2z6H43DoCk7Tcg5gdogrqEJcdds34EmGa8jzoaw7R7,0.0,1.02,New
1qRpdKRM7LG3HdNyJz6g7bvRdUsKZiTNhvvR4gnqGWJnBa2,5.0,4.33,Old
16cDXkz5B1pRkKxQwQZRGzCA6qAWyw5Rv3iDy9eHzeSJEESo,0.0,1.01,New
14rPN88ko3KdYGCq7pJo2Bkr3XudUqCwwLTRr771Zx8vBJUN,0.0,1.14,New
1HQNLRYpdQpXzmJr6T1rLTJb1MqJx6WxArMi9vYXZK74XPa,0.0,3.58,New
123R7j61e2LSdHFvdkQmojpwWxHUJyxaSoNaYUjtnxY6QPxD,0.0,6.0,New
152nagNAfiZtSScBdKoBnmAD7YSzzwUwcYwi4GRHHHJJygge,1.92,5.63,Old
15V31V6yrDSNxCX8q97D9AWPWQCRMCGnLRg1k4Tb4MM6oE5T,0.0,1.01,New
1563gFTo5uS4xS1txAkCf9BfByXf7CF6UP7bHaQxfksYqLnJ,0.0,1.01,New
1HCt1z6DYoo4jnSoQF1dXRB4gWXmLfD7cQwW6kGJbevkYXA,0.0,2.81,New
15inwc8h2kRN2AhdMPjQn4XDmMMxusmkdEHiAGEtMjskrmxc,0.0,36.23,New
129PcyUvWfkGtS6NKbTBTFRe2A1dmH8bwm1vs8rLud4LVS9o,0.0,1.0,New
13QfX7ApUPHcEzxLHrehc92QMfvsbKPA2B7FYC1ns1YUqGbx,0.0,2.12,New
12WQcPJA7RiK9rrzEhWPKk4Kh16DaB3PreBNZEC3YCQadeqM,0.0,1.2,New
1vKnJXfQMTgRr5FrVLZ4Y1Ts1bEn7HCXuZGW72fAZ5NrZLd,3.0,2.29,Old
16kkKjmJKkY9NyBnJDFqUW65MjanEfr8kbSAbq1hW9AuVdN5,0.0,1.01,New
13VnThKwEFP38r35PeaMTsbdF25DyQHPqFBHbgefdnjXCFM8,0.0,7.61,New
13Jqhcgy8h4jYzMYuggk94tuXpegkXs5qfuKVRhicByjc99n,0.0,1.02,New
1bTkdsjE48RBhwyuff6Uxwg8q1o5JtwuJBLy1AkFUBwLkik,0.0,0.0,Old
15Vc9kDBjnKbskoQYgW7ybSFqeYFRAMYkaryqXfinDNSHz5G,0.0,11.51,New
15AMbs4rChxzAoR76FKM13GcTzBQF9Lof81hAAZ57vAf6Fty,0.0,1.15,New
12KFUF5VpN9G49WJSyDmBUjvVhhLxjuiQXo4SeJaJn2epCPw,0.0,1.01,New
16XCsRfmfkX54tYnp921yqBmg2xJkYsXJ2GawgJdK3W3dGF,0.0,1.0,New
12Bm1t9F3g9ETUGQsaeARQTjnvbwxGfBW8KvtSsWEv6zsofp,0.0,2.38,New
16JBKWgedx7FsJFDrJrJRTtBGVmwF9iFTrJoUZqyPz5Ejx4w,0.0,8.95,New
121Po6CCpKCZF7Hd9hYqL21Lk1rAqD5shKmK1XV5HZxPhcS8,0.0,1.0,New
1erdiJzHVweJcSoJvY4vHyikcKbNgaU1NzCYe2iBWAF2qBb,0.0,1.02,New
121ZkRgSVVyZiWf6abPwpf1TkPy9R8HotrAAWyzQevVfTS6Q,0.0,1.0,New
14u6QSofwbCe7DTBDC32Cmf19dbha9oYLA1wyhZtRc69Z32Y,0.0,0.0,Old
1BgFecREJfTM6AHAqXYyydiGyQfT3mE2rXxSBYBUUXWw4dS,0.0,1.01,New
1494ZtvMaMTPPvZg36qm7xYFhh5CiA2j5u7JMacR9VCeG527,0.0,1.01,New
13jY7Ld1dajG8uPxehze3pgZZyw6t8kZ12CaaS53HeJMryn4,0.0,1.01,New
15yrVricYQoFqr4pgapQ1Kw7UYTKhVvQFBrXe5SwTToPFsJn,0.0,1.13,New
15oTTpepK12mWUYxvupKgPaNtn4VJnpJLDWZdiP29Ksdy3a5,0.0,2.29,New
16VEF59MK3a78BkiEsLzwoH4m54fipNf3KTJzXr1yRkgrUKw,0.0,1.25,New
15bA4jumWutybV7Ut8Y9GmnsijjLA1E8vyed5Dmx5Aainzrn,0.0,1.01,New
13GXZxAAcN2mJujGG9fpHNrkEvK8K2yCetzhPgBgy15qGYt2,0.0,14.34,New
16SQdjcyXnhnY1oz5iyxc8nvoHgVaBfgQYKZFwqVH994oTms,0.0,71.89,New
1Hmzxy3GHpQncMzzENd1n8v2wVMu1aLpAKGEFNFYdnsN8Db,4.54,1.01,Old
12skh5jYa61B2u5pjJjJzenCcFi1XeWW9Fo54BUfhigbtzpt,0.0,23.0,New
14Mygr66WG7Zs5kcByEmKE6NYrSJJnkPHMy2dAnqtxzRS4So,0.0,6.21,New
13KYQhan3djwubj5nwtBQcDQ7Nh6pUQzjas19mwjAYPkgQhN,0.0,1.02,New
14888zSCUQr39Q2Rp3sWdHdSHJMTUxsRyXahPoJ87H3AE45g,0.0,1.01,New
14J64X5274BVBHKBFDNstayKowX4tkckgHVDyD4U18yrmtMT,0.0,3.71,New
1y4zY52gTQEj8z6B8R9DcysxgfZterNPkNRD8Sz1XmQdbCQ,0.0,3.76,New
1dofsASxviDggnACkoJyRfwF6UKb1EA8WYX3654Z9h2AzTa,0.0,1.0,New
123hvoKgkBbpA55Yaf6By6DZctrbWHT8RyRQ5yNVnr6y2eYo,0.0,1.62,New
124B49WjfHoatxeyD7su2BPMPRS3NnnWfYE7kuo5u8SpLbG1,0.0,0.0,Old
16FuvkEbvxx7kzWkfKttnsLAFXihXwVPzv45j1CbtySqvYmk,0.0,1.01,New
15Vad477rzV4nyu9nS9tvp8ygT4AdowKD4VmoyCAZU2VjhZ9,0.0,1.02,New
133RLc7KRFzAEChCpxCbLQzKX1LgMrRu6Nps2ddP8gWpNpi6,0.0,1.11,New
15dc3UwmcHx1cXTmJAeZPZ3tgMU8Y6Z8F1nVPK9inSnEizon,0.0,3.91,New
14Qxm3tJGKA4dyskRYZwAYUAgxfPETfPFsp9mCvtt6vByKFT,0.0,1.09,New
146B3b5yAmCZqzUeUwD3s6tUcU8GnHrrxsVu7mVtj7Jf1cwV,14.45,8.07,Old
15zgSyCxFTMSxyZPGJkPJqTFd3E4RtPRcCZUkY4din3JJo5E,0.0,9.01,New
12c1oXn5xsLjwVss81BaQBxHDDEcv1r2EUNG3o7Fp87EuV2X,0.0,1.01,New
12HAsTqgsunVBVPCa8wyYzoPQDjqZMzJfgyqyind2PNE575Z,0.0,1.01,New
12KxBSNiBHQtTfqqfgTQhKhn3GmthyotWFGqNvBHtQ29usET,0.0,2.52,New
1WwntV5ewbZaMc5QWosUh9tAtEyH69mUDmKAWNvXR9mkRHG,906.16,885.47,Old
12diVezkE99qEH8AAKu1y6DUJ1meRizYkTE5KUtr62XhHpkF,0.0,6.23,New
15uUiSRAj65hLReKfgMnW9R5qP6FjSBTnxHqEHb79XGJM9CB,0.0,34.6,New
15mD7AYmzaAfCRE17ue6r1YiXdnBEHyXcAMoBANFnFJV2sXp,0.0,1.5,New
13GkYYsVqyZFL2453icZ3pasaM2KZZm35w9a8wxEyGg75Y9V,0.0,4.99,New
16BC2p6N6cgtgyaVtwH3GXp7mEcfMkzekyX3sF2Zfpss4Eju,0.0,25.97,New
15oBQW68d2Aajhtwodu2siaG6twzNpXM4Mq2vNbxd3DmrrXG,0.0,1.0,New
14FszCQEpNFFo3TBTHfjpSLM9s18FR86qDnWt1K4XZb8iCHJ,0.0,1.02,New
13EdFQj1FVqa9ZTmydCYo1zuVncturj6xVM1xftKBypGtmie,1.68,1.12,Old
14fUxh8zZ2NBkDHvjYtdDpxATnJ8JQbGGysQso48Ykt88Erh,0.0,1.0,New
1KupdRZKxeN4cjGUZLPmvrPsEgsejuJQAwfBR6x3H3aKpqz,0.0,1.54,New
1jew3gPV4yB1xn441MiUbyzWNNnBds9RGcAnFZ5sh8LDFZ5,0.0,1.0,New
155RHvCa7qyXQq8aRbmTHUg4CHPubFc9hdJQaasmwPRP1eR5,0.0,1.52,New
13GUXfa4kv2tNntHD4NsorYi4KmqnSFgovursRFkLghKrdss,0.0,2.54,New
131cU98YrVrEfcENAZ8nuDyEoP1cP9nwGA4kwLiJzhwHH83J,0.0,2.38,New
13tkrqy67PgPzFAhzDwDRZGRXx9YSuoqpAJgBuZn1Y9be9C,0.0,4.38,New
1C1fg4j9zhRoSb7whAz9Vo65uLPqNK512KWdaBdh9M66SZN,0.0,3.8,New
16X6tKhRcRaCCM5Qk3QPJkEAVYFtHMiNwcGpMkZNuLS1GUGB,0.0,1.56,New
16FMVof1XpnV5DiNq8FDV6GPPhbJSVJ8Lmw5We7grNZxffBU,0.0,1.02,New
